tarih-saat,latitude,longitude,depth,magnitude
20-10-2023 15:25:16,38.184,37.837,6.11,1.8
20-10-2023 15:38:52,39.055,26.434,13.21,2.5
20-10-2023 15:46:25,38.161,38.572,7,0.9
20-10-2023 15:54:20,35.565,30.574,12.2,2.7
20-10-2023 16:09:23,39.625,29.339,7,1.2
20-10-2023 16:14:01,38.257,38.163,6.99,2.6
20-10-2023 16:22:18,38.181,38.039,0.02,2.5
20-10-2023 16:25:05,37.636,35.851,6.86,2.6
20-10-2023 16:32:29,36.754,34.92,17.21,2.5
20-10-2023 16:38:12,37.844,36.349,6.76,1.8
20-10-2023 16:58:48,38.062,36.945,7,1.5
20-10-2023 17:21:28,38.237,37.305,7,1.7
20-10-2023 17:24:07,39.761,30.172,7,1.0
20-10-2023 17:30:32,38.167,38.733,7.05,1.6
20-10-2023 17:48:14,37.872,36.604,7.01,1.7
20-10-2023 17:52:17,40.831,30.392,7,1.1
20-10-2023 18:07:10,36.427,26.865,6.83,1.9
20-10-2023 18:12:38,37.82,36.338,5.13,2.2
20-10-2023 18:25:59,38.994,26.449,6.99,1.1
20-10-2023 18:34:56,38.145,38.584,7.13,1.1
20-10-2023 18:37:10,37.829,36.331,7.02,1.1
20-10-2023 18:48:56,41.149,39.077,7.01,1.2
20-10-2023 19:04:03,37.819,36.339,7.4,1.1
20-10-2023 19:10:08,38.07,38.39,7.63,1.0
20-10-2023 19:25:22,37.81,36.321,6.99,1.9
20-10-2023 19:26:21,40.809,31.071,6.96,1.4
20-10-2023 19:27:31,37.363,36.717,7,1.3
20-10-2023 19:33:18,36.945,29.321,7.63,1.0
20-10-2023 19:36:28,38.079,39.092,7.56,0.8
20-10-2023 19:37:00,38.206,37.688,7,1.3
20-10-2023 19:37:37,39.682,25.606,11.55,2.1
20-10-2023 19:42:35,40.798,42.452,7.03,1.0
20-10-2023 19:46:03,38.211,37.698,7.08,1.8
20-10-2023 19:54:02,37.894,36.209,10.89,2.6
20-10-2023 20:00:17,38.078,38.396,11.66,1.8
20-10-2023 20:00:21,37.938,28.786,7.6,1.0
20-10-2023 20:06:16,38.05,37.013,6.21,1.5
20-10-2023 20:35:55,37.526,37.23,6.95,1.1
20-10-2023 20:49:28,39.917,40.638,7.32,1.7
20-10-2023 20:57:41,38.071,38.415,9.71,1.5
20-10-2023 21:00:20,37.888,36.229,6.94,1.7
20-10-2023 21:56:59,38.094,37.894,8.51,2.6
20-10-2023 22:19:33,38.08,37.089,6.92,2.5
20-10-2023 23:30:12,40.172,28.985,7.12,1.9
20-10-2023 23:53:08,38.345,27.201,9.23,3.9
21-10-2023 00:06:29,37.853,36.097,6.96,1.2
21-10-2023 00:17:29,38.194,38.144,7,1.3
21-10-2023 00:18:19,38.525,30.787,6.96,1.3
21-10-2023 00:27:21,38.247,37.304,7,2.1
21-10-2023 00:32:53,38.053,26.95,9.24,1.4
21-10-2023 00:35:55,38.322,38.158,7.01,2.1
21-10-2023 00:48:34,37.738,26.018,7.17,1.9
21-10-2023 00:56:15,38.333,27.202,9.05,1.8
21-10-2023 01:11:11,35.801,31.922,35.5,2.1
21-10-2023 01:14:15,38.335,27.228,11.9,1.0
21-10-2023 01:21:20,38.237,38.111,7.03,1.2
21-10-2023 01:22:27,40.016,41.835,10.04,1.4
21-10-2023 01:29:24,37.076,28.416,6.99,0.9
21-10-2023 01:34:46,38.255,38.582,11.74,1.8
21-10-2023 01:47:16,38.332,27.191,10.32,1.3
21-10-2023 01:51:32,36.416,36.243,6.97,1.4
21-10-2023 01:57:36,36.469,28.699,7.03,1.0
21-10-2023 02:02:11,38.55,40.411,6.97,1.5
21-10-2023 02:05:39,36.846,27.48,6.77,1.8
21-10-2023 02:07:32,38.115,37.818,5.06,1.4
21-10-2023 02:12:48,38.309,38.169,12.56,1.8
21-10-2023 02:16:36,38.337,27.207,9.42,1.4
21-10-2023 02:21:31,37.811,36.319,7.1,1.1
21-10-2023 02:27:05,39.416,28.462,11.36,1.8
21-10-2023 02:30:16,38.087,38.411,8.57,2.0
21-10-2023 02:42:01,37.809,36.332,7.09,1.2
21-10-2023 02:46:52,40.704,31.419,7.02,1.4
21-10-2023 02:48:26,40.808,35.177,15.76,2.3
21-10-2023 02:49:00,37.901,37.947,10.01,2.1
21-10-2023 02:50:03,37.86,36.27,7.02,1.5
21-10-2023 03:02:11,37.059,28.89,7.2,0.8
21-10-2023 03:06:21,41.486,43.343,8.32,1.6
21-10-2023 03:08:45,38.102,37.817,7.87,1.1
21-10-2023 03:11:42,38.482,40.168,11.2,1.5
21-10-2023 03:25:28,38.22,37.304,7,1.4
21-10-2023 03:27:45,37.218,39.009,7,1.4
21-10-2023 03:30:37,39.944,40.641,6.38,1.2
21-10-2023 03:31:42,36.964,36.552,7.03,1.1
21-10-2023 03:40:25,39.393,28.467,4.43,0.9
21-10-2023 03:40:45,38.114,38.587,6.99,0.9
21-10-2023 03:50:27,38.034,37.536,7.03,0.9
21-10-2023 03:51:01,37.887,26.991,7,1.2
21-10-2023 04:01:28,37.834,36.323,4.95,2.6
21-10-2023 04:20:43,38.082,37.776,8.26,2.0
21-10-2023 05:09:27,36.422,28.044,36.74,1.9
21-10-2023 05:33:20,38.057,37.252,7,1.7
21-10-2023 06:07:49,38.32,27.192,7,1.4
21-10-2023 06:30:07,38.536,40.402,6.97,2.2
21-10-2023 06:34:33,38.154,37.854,6.49,2.1
21-10-2023 06:47:56,35.068,26.453,6.4,4.2
21-10-2023 07:00:02,38.14,36.592,12.04,1.6
21-10-2023 07:08:25,37.211,38.998,7,1.2
21-10-2023 07:40:12,38.237,38.065,7.01,2.2
21-10-2023 07:50:12,38.438,27.971,7,1.5
21-10-2023 07:58:21,38.323,38.761,10.33,1.4
21-10-2023 08:05:11,38.925,43.525,12.82,4.0
21-10-2023 08:13:18,38.323,27.202,8.26,1.4
21-10-2023 08:28:55,38.341,27.187,10.63,1.3
21-10-2023 08:58:36,39.252,27.737,3.44,1.9
21-10-2023 09:01:16,37.1,36.522,6.93,1.8
21-10-2023 09:20:29,37.267,36.968,8.09,2.1
21-10-2023 10:18:51,37.816,36.328,6.96,2.6
21-10-2023 10:50:17,38.207,38.072,10.82,2.6
21-10-2023 12:54:21,39.664,29.477,7.01,1.6
21-10-2023 14:01:51,40.804,31.026,6.76,1.3
21-10-2023 14:40:11,39.075,27.163,7,1.4
21-10-2023 15:01:23,34.284,33.734,18.66,2.5
21-10-2023 15:06:29,37.095,28.877,7.12,1.8
21-10-2023 15:34:58,37.824,27.044,7.63,2.9
21-10-2023 15:45:20,39.472,25.984,6.96,1.7
21-10-2023 15:46:46,36.618,36.413,10.02,2.1
21-10-2023 16:03:41,36.534,28.464,35.43,2.2
21-10-2023 16:10:30,36.715,33.817,7,1.5
21-10-2023 16:15:27,40.162,24.885,7.13,2.0
21-10-2023 16:35:12,38.459,39.239,7.04,2.1
21-10-2023 16:53:22,38.342,27.201,10.27,1.9
21-10-2023 17:07:30,36.783,33.799,7.01,1.5
21-10-2023 17:10:27,36.737,33.807,7,1.6
21-10-2023 17:40:22,37.673,35.383,15.01,1.5
21-10-2023 18:07:45,37.336,38.6,7,2.3
21-10-2023 18:55:59,37.827,36.579,7,1.4
21-10-2023 18:58:35,36.673,38.464,10.29,1.5
21-10-2023 19:06:51,37.539,35.426,7,1.4
21-10-2023 19:33:40,38.071,37.102,6.96,1.8
21-10-2023 20:00:48,37.689,35.36,7,1.5
21-10-2023 20:13:16,39.007,32.808,7.02,1.3
21-10-2023 20:19:41,39.423,29.06,7,0.9
21-10-2023 20:43:25,39.422,26.067,7.25,1.8
21-10-2023 21:05:56,38.801,37.351,7.4,1.4
21-10-2023 21:23:22,38.406,39.112,7.27,1.6
21-10-2023 21:39:26,37.822,36.328,7.21,1.6
21-10-2023 21:40:24,38.247,38.2,7.04,1.8
21-10-2023 21:42:56,38.528,29.974,7.13,1.0
21-10-2023 21:56:03,38.824,37.339,5.03,2.7
21-10-2023 21:59:52,38.318,38.372,6.28,2.0
21-10-2023 22:00:37,38.281,38.321,7,1.6
21-10-2023 22:18:36,38.091,38.427,6.86,0.7
21-10-2023 22:23:22,38.377,37.924,8.74,1.4
21-10-2023 22:25:35,38.135,38.453,6.94,0.8
21-10-2023 22:29:36,39.242,28.02,6.98,1.0
21-10-2023 23:02:49,37.304,37.032,7,3.0
21-10-2023 23:38:30,37.732,37.628,9.44,1.8
21-10-2023 23:44:15,38.146,38.61,7.02,1.0
21-10-2023 23:45:50,37.323,37.027,7,1.7
21-10-2023 23:57:23,37.464,37.026,7.87,1.4
22-10-2023 00:07:25,38.454,37.58,7.05,2.0
22-10-2023 00:12:19,38.142,38.552,7.14,1.4
22-10-2023 00:54:34,38.211,38.481,6,1.6
22-10-2023 01:16:06,38.242,37.662,7.53,1.5
22-10-2023 01:33:32,36.944,36.527,7,1.8
22-10-2023 01:36:58,38,36.675,6.45,1.6
22-10-2023 01:53:27,36.755,33.827,7.05,1.7
22-10-2023 01:59:55,37.927,36.274,7.03,1.6
22-10-2023 02:06:02,39.968,28.118,6.68,1.4
22-10-2023 02:22:53,38,37.429,6.96,2.6
22-10-2023 03:12:03,36.185,36.37,6.94,2.1
22-10-2023 03:48:47,38.101,37.737,6.46,3.6
22-10-2023 03:58:15,38.038,37.153,6.96,1.8
22-10-2023 04:36:28,37.544,37.257,10.08,1.5
22-10-2023 04:45:34,38.143,38.52,11.28,2.2
22-10-2023 05:14:25,40.352,27.768,7,2.1
22-10-2023 05:27:23,37.922,36.308,15.97,2.7
22-10-2023 05:41:52,38.122,38.522,7,2.1
22-10-2023 06:27:29,38.268,38.175,4.54,1.4
22-10-2023 07:38:22,38.058,37.773,7.29,1.3
22-10-2023 07:38:48,37.804,36.339,7,1.9
22-10-2023 07:45:25,37.9,36.238,4.54,1.5
22-10-2023 08:50:47,38.151,39.12,7,1.1
22-10-2023 09:01:49,38.64,26.71,7,1.8
22-10-2023 09:37:33,38.314,26.487,7.01,1.3
22-10-2023 09:44:36,37.34,36.862,15.72,2.0
22-10-2023 10:04:31,39.142,25.833,6.89,3.0
22-10-2023 10:12:36,37.363,36.771,7,1.2
22-10-2023 10:50:09,39.824,42.676,6.66,2.2
22-10-2023 11:08:52,37.91,37.926,7,2.6
22-10-2023 11:13:43,39.031,22.481,37.8,4.0
22-10-2023 11:16:41,37.637,35.635,7,1.6
22-10-2023 12:07:35,38.226,38.663,7.3,1.5
22-10-2023 12:20:32,38.733,43.035,6.98,2.3
22-10-2023 12:26:58,38.225,38.104,7,1.8
22-10-2023 13:35:42,36.247,28.914,7,1.2
22-10-2023 14:41:49,38.451,39.27,7,2.4
22-10-2023 14:48:57,37.339,36.774,6.1,1.7
22-10-2023 15:06:56,38.469,27.317,7,1.3
22-10-2023 15:38:09,38.325,27.177,8.55,1.9
22-10-2023 15:41:28,37.505,37.206,7,1.3
22-10-2023 15:44:35,38.143,38.461,7,1.9
22-10-2023 15:50:17,37.878,37.936,6.91,1.6
22-10-2023 16:33:15,38.152,38.457,7,1.2
22-10-2023 17:10:29,37.804,36.242,7.84,1.4
22-10-2023 17:11:30,39.518,26.049,6.33,1.3
22-10-2023 17:20:49,38.732,27.77,7,1.9
22-10-2023 17:25:09,36.196,35.972,7,2.1
22-10-2023 17:49:22,38.333,27.194,7.9,1.0
22-10-2023 17:52:13,39.718,37.703,6.99,0.9
22-10-2023 17:54:42,37.905,36.632,7,2.0
22-10-2023 17:55:41,35.758,30.755,22.49,2.0
22-10-2023 17:56:32,39.51,28.212,6.86,0.9
22-10-2023 18:01:41,37.292,36.986,14.16,1.0
22-10-2023 18:07:21,37.224,36.979,6.89,1.2
22-10-2023 18:07:45,36.101,36.302,6.63,1.9
22-10-2023 18:26:35,41.741,32.565,6.85,1.2
22-10-2023 18:26:49,38.122,38.187,7.02,1.6
22-10-2023 18:41:51,38.42,39.135,7.05,0.9
22-10-2023 18:50:28,38.627,37.324,7,2.6
22-10-2023 18:53:45,39.216,29.344,5.43,1.8
22-10-2023 18:55:13,37.917,36.258,7.06,1.5
22-10-2023 19:03:14,38.094,37.806,5.07,1.4
22-10-2023 19:09:10,38.103,38.436,9.57,1.5
22-10-2023 19:13:46,40.782,31.536,10.6,1.7
22-10-2023 19:25:02,38.222,38.175,7,0.8
22-10-2023 19:26:56,37.465,37.168,7.05,0.9
22-10-2023 19:31:41,39.908,37.722,13.59,1.1
22-10-2023 19:51:37,38.324,38.211,7.17,1.0
22-10-2023 20:05:33,37.839,26.97,7.03,1.5
22-10-2023 20:08:23,38.283,38.234,7.09,1.1
22-10-2023 20:27:08,38.085,37.673,7.16,1.8
22-10-2023 20:29:25,36.91,27.393,8.42,1.3
22-10-2023 20:31:41,40.746,36.438,5.99,1.3
22-10-2023 20:45:16,38.236,38.074,7,1.1
22-10-2023 20:47:34,34.613,25.94,7.01,2.1
22-10-2023 20:50:37,38.293,38.77,11.44,1.1
23-10-2023 00:39:04,37.674,37.44,14.76,1.7
23-10-2023 00:41:12,37.843,36.334,7.37,1.1
23-10-2023 01:07:49,39.369,39.171,6.98,1.3
23-10-2023 01:25:54,36.813,28.041,8.57,1.3
23-10-2023 01:26:24,38.094,37.054,6.89,1.3
23-10-2023 01:48:06,36.829,28.043,7.08,1.1
23-10-2023 01:51:07,38.274,37.749,7.09,1.8
23-10-2023 01:52:58,38.185,27.468,7.09,1.0
23-10-2023 01:54:19,38.304,37.72,6.96,1.4
23-10-2023 01:58:30,37.651,35.892,6.96,1.7
23-10-2023 02:02:32,38.576,27.951,7,1.6
23-10-2023 02:06:31,36.824,28.036,7.22,1.4
23-10-2023 02:07:48,38.086,38.441,4.97,0.9
23-10-2023 02:10:56,38.075,37.694,8.02,1.0
23-10-2023 02:18:45,36.806,28.032,5.43,1.6
23-10-2023 02:22:29,38.109,37.604,7.01,1.4
23-10-2023 02:31:44,39.366,26.309,7.01,1.1
23-10-2023 02:32:19,37.823,36.343,7.02,1.3
23-10-2023 02:32:29,40.604,29.104,10.08,1.5
23-10-2023 02:41:39,37.674,34.698,6.98,1.4
23-10-2023 02:43:51,37.852,36.642,6.99,1.9
23-10-2023 02:44:18,36.731,27.939,6.72,1.8
23-10-2023 02:49:29,39.54,28.216,6.97,1.3
23-10-2023 02:52:52,38.074,37.655,7,1.5
23-10-2023 02:53:59,38.082,37.219,7.02,1.4
23-10-2023 02:56:17,39.089,33.054,8.52,2.0
23-10-2023 03:05:23,36.818,28.041,7.02,1.2
23-10-2023 03:11:46,37.812,36.336,7,1.8
23-10-2023 03:22:37,36.827,28.038,11.38,1.4
23-10-2023 03:26:15,37.324,29.891,6.99,1.2
23-10-2023 03:31:33,38.189,36.957,7.04,0.9
23-10-2023 03:37:41,38.051,36.49,6.9,0.8
23-10-2023 03:52:43,36.83,28.021,7.21,2.0
23-10-2023 03:53:11,37.836,36.347,7,3.2
23-10-2023 03:53:57,39.775,26.139,9.06,0.9
23-10-2023 03:58:59,39.09,33.041,11.18,1.2
23-10-2023 04:15:07,35.856,30.11,7.14,2.1
23-10-2023 04:58:09,37.667,35.618,7.03,1.9
23-10-2023 05:01:42,38.143,38.374,8.98,2.1
23-10-2023 05:19:09,38.005,27.486,6.99,3.0
23-10-2023 05:53:13,37.621,35.851,7.03,1.3
23-10-2023 05:56:35,40.59,29.092,7.17,1.2
23-10-2023 05:59:15,38.136,38.435,12.65,1.5
23-10-2023 06:04:57,37.691,34.719,6.99,2.9
23-10-2023 06:17:23,38.856,38.103,11.26,1.4
23-10-2023 06:24:51,38.321,38.776,8.96,3.4
23-10-2023 06:55:43,37.501,37.074,10.3,2.6
23-10-2023 07:32:11,37.835,36.35,7.04,2.1
23-10-2023 07:38:28,36.825,28.042,7,1.8
23-10-2023 08:01:22,36.836,28.042,12.45,3.1
23-10-2023 08:16:59,38.318,27.262,7.48,0.9
23-10-2023 08:33:19,40.897,42.858,7.31,1.4
23-10-2023 08:41:43,36.823,28.044,9.36,2.1
23-10-2023 08:55:56,36.809,28.019,4.5,2.6
23-10-2023 09:05:11,38.465,45.304,7,4.0
23-10-2023 09:29:46,39.091,33.055,9.6,2.0
23-10-2023 10:18:02,36.806,28.057,7.02,2.0
23-10-2023 10:47:17,36.951,36.001,7.32,1.8
23-10-2023 10:50:51,36.938,30.041,5.45,2.8
23-10-2023 11:06:18,39.152,26.417,25.1,1.4
23-10-2023 11:18:30,37.728,35.567,7,1.2
23-10-2023 11:25:48,39.858,35.792,6.74,1.3
23-10-2023 11:40:23,36.939,36.582,9.16,1.6
23-10-2023 11:56:02,40.367,39.257,7,1.4
23-10-2023 11:59:04,38.464,29.135,7.04,0.9
23-10-2023 11:59:35,36.806,28.018,7,1.4
23-10-2023 11:59:41,38.415,27.386,7,1.1
23-10-2023 12:04:12,36.793,28.027,7,1.4
23-10-2023 12:19:54,38.191,27.661,7,1.5
23-10-2023 12:26:31,37.319,37.036,7,1.1
23-10-2023 12:28:09,38.312,38.284,11.97,1.8
23-10-2023 12:34:40,38.088,32.754,12.1,1.2
23-10-2023 12:51:25,39.894,28.848,7.55,1.3
23-10-2023 12:59:08,37.105,36.941,7,1.2
23-10-2023 13:05:37,36.816,28.042,10.55,1.4
23-10-2023 13:23:43,38.284,38.776,7.12,1.1
23-10-2023 13:29:05,38.209,38.167,7,1.4
23-10-2023 13:31:58,38.037,37.67,15.34,2.0
23-10-2023 13:47:12,37.925,37.933,13.57,2.2
23-10-2023 13:49:53,37.908,37.932,6.99,1.7
23-10-2023 13:51:46,41.468,44.002,22.1,2.1
23-10-2023 14:06:12,38.089,38.259,13.1,2.2
23-10-2023 14:10:28,36.88,27.054,15,2.1
23-10-2023 14:15:50,38.096,37.673,7.15,1.7
23-10-2023 14:28:21,38.097,38.168,6.32,1.4
23-10-2023 14:39:47,39.005,36.809,22.5,3.1
23-10-2023 14:47:10,42.532,24.591,7.66,3.9
23-10-2023 15:15:17,39.916,32.985,7,0.9
23-10-2023 15:22:00,40.441,28.463,6.95,1.1
23-10-2023 15:40:14,40.831,42.042,11.6,1.1
23-10-2023 15:46:34,37.417,37.16,7,1.7
23-10-2023 15:53:41,37.361,27.757,7.03,1.2
23-10-2023 15:56:29,39.904,28.842,7,1.2
23-10-2023 16:07:02,37.841,36.325,14.3,1.6
23-10-2023 16:21:00,39.342,26.27,7.03,2.0
23-10-2023 16:23:47,37.752,37.523,6.86,1.5
23-10-2023 16:39:37,38.446,39.035,16.57,2.6
23-10-2023 16:52:04,38.261,37.985,7.14,1.2
23-10-2023 17:12:17,35.455,33.172,49.3,3.0
23-10-2023 17:16:02,36.826,28.036,6.9,1.3
23-10-2023 17:23:50,37.856,36.383,7.27,1.5
23-10-2023 17:40:21,38.692,31.253,12.86,2.2
23-10-2023 17:54:59,37.992,38.181,7,1.6
23-10-2023 18:11:23,39.352,26.285,7,1.3
23-10-2023 18:22:31,40.042,26.95,6.93,1.7
23-10-2023 18:24:12,38.587,39.151,9.15,1.0
23-10-2023 18:43:48,37.911,36.565,7,1.7
23-10-2023 18:48:07,37.987,38.209,7.79,2.4
23-10-2023 19:07:38,38.117,38.172,7,1.6
23-10-2023 19:58:34,37.703,37.479,7,1.8
23-10-2023 20:07:17,37.631,35.859,7.06,1.4
23-10-2023 20:16:04,37.052,28.902,6.96,2.3
23-10-2023 20:30:18,37.067,28.92,6.99,1.7
23-10-2023 20:48:28,38.111,36.953,7,2.4
23-10-2023 20:57:57,37.057,28.891,6.98,1.2
23-10-2023 21:07:14,38.111,30.931,7.02,1.0
23-10-2023 21:20:17,36.864,29.028,7,1.3
23-10-2023 21:41:15,36.798,27.374,6.78,2.7
23-10-2023 21:57:32,40.713,30.133,6.94,1.4
23-10-2023 22:03:22,36.795,27.454,7.55,1.7
23-10-2023 22:20:15,36.806,27.458,6.47,1.9
23-10-2023 22:20:18,37.129,36.686,7.05,2.4
23-10-2023 22:37:29,38.574,28.129,6.83,3.1
23-10-2023 23:39:33,38.223,37.322,7.89,2.1
23-10-2023 23:43:32,36.101,28.041,7.2,1.7
23-10-2023 23:44:28,38.132,38.535,7,2.3
23-10-2023 23:45:31,37.951,29.121,9.9,1.3
23-10-2023 23:58:32,39.087,33.063,6.97,1.2
24-10-2023 00:14:48,35.137,33.864,49.11,2.4
24-10-2023 00:16:41,36.47,26.713,7.81,1.6
24-10-2023 00:37:53,38.096,38.376,10.38,2.1
24-10-2023 00:47:15,37.688,36.364,7,1.1
24-10-2023 01:00:39,37.843,36.471,7.03,2.4
24-10-2023 01:20:22,37.62,35.842,7,1.5
24-10-2023 01:24:02,38.082,38.388,12.41,1.6
24-10-2023 01:34:36,38.204,38.621,7,1.2
24-10-2023 02:04:58,37.757,36.562,7,1.5
24-10-2023 02:20:52,37.409,36.292,7,1.5
24-10-2023 02:25:54,38.45,39.252,7,0.9
24-10-2023 02:46:45,38.402,37.466,7,1.7
24-10-2023 02:58:43,38.32,27.206,6.85,1.2
24-10-2023 03:28:39,37.823,36.36,7,2.3
24-10-2023 03:39:33,38.202,38.685,7.5,4.3
24-10-2023 03:45:01,38.19,38.684,7.05,1.2
24-10-2023 03:46:54,38.193,38.621,7,1.6
24-10-2023 03:47:08,38.187,38.705,7.04,2.1
24-10-2023 04:08:44,40.819,28.309,7.02,1.0
24-10-2023 04:53:30,38.042,43.014,7.17,1.6
24-10-2023 05:01:52,37.536,37.258,7,2.0
24-10-2023 06:05:24,37.936,36.228,7,2.1
24-10-2023 06:10:10,38.305,38.287,7,2.3
24-10-2023 06:23:49,38.901,26.098,6.89,1.5
24-10-2023 06:24:51,38.186,38.698,7,0.7
24-10-2023 06:59:28,38.196,38.696,7,2.6
24-10-2023 07:06:05,38.14,38.574,7,1.8
24-10-2023 07:28:54,37.86,35.973,7,1.7
24-10-2023 07:59:26,37.993,36.62,7,2.7
24-10-2023 08:02:46,37.871,36.174,7,1.7
24-10-2023 08:43:05,38.717,40.015,6.97,2.3
24-10-2023 08:48:41,38.243,38.738,15.72,1.1
24-10-2023 08:51:54,38.486,39.311,7,1.6
24-10-2023 09:03:33,37.736,35.404,7,1.5
24-10-2023 09:06:05,38.086,38.374,7,1.1
24-10-2023 09:09:09,37.296,36.723,6.94,1.3
24-10-2023 09:11:37,38.946,26.491,7.14,2.8
24-10-2023 09:14:10,38.278,37.069,5.98,2.3
24-10-2023 09:16:27,37.318,36.802,7.02,0.9
24-10-2023 09:20:27,38.291,37.282,7.04,2.0
24-10-2023 09:20:32,39.156,27.598,7,1.8
24-10-2023 09:42:24,36.227,35.946,7,1.8
24-10-2023 10:56:19,36.326,36.152,7.06,2.4
24-10-2023 11:38:04,37.384,37.066,7.01,0.6
24-10-2023 12:02:49,38.469,29.112,7,1.0
24-10-2023 12:08:38,35.582,29.453,15,1.9
24-10-2023 12:17:46,40.237,35.313,6.96,1.4
24-10-2023 12:19:05,38.183,38.694,7,2.0
24-10-2023 12:26:13,38.471,31.789,7,1.5
24-10-2023 12:34:25,40.75,42.82,7,1.4
24-10-2023 12:48:23,37.996,36.274,13.9,2.5
24-10-2023 12:53:20,38.99,37.891,7.06,2.7
24-10-2023 13:00:26,39.503,29.386,10.72,1.8
24-10-2023 13:24:53,39.664,29.452,7,1.5
24-10-2023 14:55:02,39.636,29.326,7,1.2
24-10-2023 15:05:31,36.938,27.071,7,1.7
24-10-2023 15:35:21,38.107,38.341,15.1,2.4
24-10-2023 15:52:32,38.343,27.186,6.64,1.6
24-10-2023 16:38:04,37.344,37.187,7,1.5
24-10-2023 17:04:45,35.954,36.088,1.93,2.4
24-10-2023 17:12:53,39.973,28.77,7,1.6
24-10-2023 17:14:09,37.948,28.776,7.05,1.3
24-10-2023 17:36:01,37.417,37.264,8.54,1.3
24-10-2023 17:40:37,37.942,28.754,7,1.3
24-10-2023 17:50:37,38.21,38.625,7,1.8
24-10-2023 18:07:39,37.403,31.34,7,0.9
24-10-2023 18:20:07,37.261,36.36,7,1.6
24-10-2023 18:21:09,38.276,42.566,7,1.8
24-10-2023 18:27:32,40.17,31.75,7.01,2.0
24-10-2023 18:35:31,38.392,37.504,7,1.6
24-10-2023 19:10:57,38.402,37.517,7.03,2.1
24-10-2023 19:16:11,38.109,38.377,7,1.1
24-10-2023 19:18:14,38.21,38.692,7,0.9
24-10-2023 19:25:19,39.655,25.776,6.96,1.1
24-10-2023 19:26:35,38.389,37.493,7,1.4
24-10-2023 19:42:48,36.218,35.954,7,1.3
24-10-2023 20:14:32,37.886,27.554,7,1.8
24-10-2023 20:20:25,40.947,40.007,7.08,1.1
24-10-2023 20:34:44,37.399,37.105,6.6,1.8
24-10-2023 20:40:14,38.064,36.473,7,1.5
24-10-2023 20:48:37,38.321,27.177,7.46,1.4
24-10-2023 20:49:47,38.217,38.783,5.91,1.4
24-10-2023 21:46:20,37.689,29.139,6.88,1.4
24-10-2023 21:55:03,37.545,37.248,7,1.4
24-10-2023 22:17:25,37.804,37.839,4.57,1.5
24-10-2023 22:21:34,38.2,38.685,7,1.1
24-10-2023 22:36:02,37.985,36.519,7,1.4
24-10-2023 22:41:20,40.854,31.756,5.32,1.8
24-10-2023 22:47:47,38.684,25.62,6.52,2.3
24-10-2023 23:02:16,36.972,27.734,7,1.5
24-10-2023 23:17:17,36.046,36.029,6,1.6
24-10-2023 23:21:34,38.195,38.693,7,1.1
24-10-2023 23:40:21,38.697,28.138,7,1.0
24-10-2023 23:41:49,37.666,26.736,6.99,1.9
24-10-2023 23:49:00,41.004,33.319,10.56,1.2
25-10-2023 00:03:07,40.258,35.316,5.31,1.2
25-10-2023 00:04:45,36.104,36.003,7.03,0.9
25-10-2023 00:30:32,38.226,38.103,7,1.6
25-10-2023 00:34:58,37.275,36.963,7.93,2.3
25-10-2023 00:50:55,39.705,33.226,6.98,2.0
25-10-2023 00:54:45,37.337,36.853,7,1.4
25-10-2023 01:01:59,36.199,28.123,7.18,1.4
25-10-2023 01:49:41,37.059,28.897,7,1.2
25-10-2023 02:11:31,38.153,38.281,7,2.3
25-10-2023 02:11:41,38.143,38.325,7,2.2
25-10-2023 02:24:01,38.296,36.408,7.01,1.4
25-10-2023 02:30:24,38.151,37.542,7,1.8
25-10-2023 02:46:54,37.054,28.009,7,1.6
25-10-2023 02:47:29,37.311,37.04,7,1.2
25-10-2023 02:52:28,37.757,37.671,14.31,1.2
25-10-2023 03:08:09,36.334,36.102,7,1.1
25-10-2023 03:11:44,39.052,27.221,7.16,1.1
25-10-2023 03:36:18,35.578,22.381,43.9,4.0
25-10-2023 03:39:17,38.854,37.428,7,1.6
25-10-2023 03:52:50,38.093,36.71,7,1.3
25-10-2023 04:06:58,38.136,36.842,7,1.6
25-10-2023 04:14:39,37.248,36.793,7,1.7
25-10-2023 04:18:27,40.819,36.21,7,1.1
25-10-2023 04:21:00,40.806,36.182,6.99,2.3
25-10-2023 04:30:31,40.806,36.18,6.95,2.6
25-10-2023 04:34:20,39.426,26.325,7,1.3
25-10-2023 04:36:39,38.476,39.204,7,1.4
25-10-2023 04:37:22,37.833,36.368,7,1.3
25-10-2023 04:39:20,38.382,39.104,7,1.2
25-10-2023 04:47:07,38.831,37.437,7,1.2
25-10-2023 04:55:30,38.839,37.428,7,1.3
25-10-2023 05:01:31,38.138,38.527,7,2.1
25-10-2023 05:11:18,38.187,38.694,7.12,2.8
25-10-2023 05:13:26,38.136,38.497,7,1.1
25-10-2023 05:13:56,38.428,39.991,8.4,1.4
25-10-2023 05:24:04,34.394,26.949,42.1,2.7
25-10-2023 05:25:47,37.041,28.926,7,1.6
25-10-2023 05:30:33,37.918,37.44,7,1.1
25-10-2023 05:40:30,38.119,38.322,7,1.3
25-10-2023 05:47:45,36.117,28.069,6.9,1.3
25-10-2023 06:08:20,38.204,38.69,7,1.4
25-10-2023 06:22:26,37.601,35.884,7,0.9
25-10-2023 06:25:40,39.791,40.685,7,1.5
